time,timestamp,seconds,connectivity,cpuUser,cpuSystem,cpuNice,cpuIdle,cpuIowait,cpuHardIrq,cpuSoftIrq,tasks,tasksRunning,tasksSleeping,tasksStopped,tasksZombie,ramFree,ramUsed,ramCache,memAvail,iface0RX,iface0TX,iface1RX,iface1TX,numEncrypted,alarmtimer:alarmtimer_fired,alarmtimer:alarmtimer_start,block:block_bio_backmerge,block:block_bio_remap,block:block_dirty_buffer,block:block_getrq,block:block_touch_buffer,block:block_unplug,cachefiles:cachefiles_create,cachefiles:cachefiles_lookup,cachefiles:cachefiles_mark_active,clk:clk_set_rate,cpu-migrations,cs,dma_fence:dma_fence_init,fib:fib_table_lookup,filemap:mm_filemap_add_to_page_cache,gpio:gpio_value,ipi:ipi_raise,irq:irq_handler_entry,irq:softirq_entry,jbd2:jbd2_handle_start,jbd2:jbd2_start_commit,kmem:kfree,kmem:kmalloc,kmem:kmem_cache_alloc,kmem:kmem_cache_free,kmem:mm_page_alloc,kmem:mm_page_alloc_zone_locked,kmem:mm_page_free,kmem:mm_page_pcpu_drain,mmc:mmc_request_start,net:net_dev_queue,net:net_dev_xmit,net:netif_rx,page-faults,pagemap:mm_lru_insertion,preemptirq:irq_enable,qdisc:qdisc_dequeue,random:get_random_bytes,random:mix_pool_bytes_nolock,random:urandom_read,raw_syscalls:sys_enter,raw_syscalls:sys_exit,rpm:rpm_resume,rpm:rpm_suspend,sched:sched_process_exec,sched:sched_process_free,sched:sched_process_wait,sched:sched_switch,sched:sched_wakeup,signal:signal_deliver,signal:signal_generate,skb:consume_skb,skb:kfree_skb,skb:skb_copy_datagram_iovec,sock:inet_sock_set_state,task:task_newtask,tcp:tcp_destroy_sock,tcp:tcp_probe,timer:hrtimer_start,timer:timer_start,udp:udp_fail_queue_rcv_skb,workqueue:workqueue_activate_work,writeback:global_dirty_state,writeback:sb_clear_inode_writeback,writeback:wbc_writepage,writeback:writeback_dirty_inode,writeback:writeback_dirty_inode_enqueue,writeback:writeback_dirty_page,writeback:writeback_mark_inode_dirty,writeback:writeback_pages_written,writeback:writeback_single_inode,writeback:writeback_write_inode,writeback:writeback_written
105.281,1663871081501,5.013584539,1,1.8,29.1,0.0,69.1,0.0,0.0,0.0,119,1,68,0,2,530556,111488,306028,718608,8805,121438,84,84,0,0,0,0,2,38,2,59,2,0,0,0,0,42,476884,0,32,7,13,1902,150529,5573,40,0,25734,20171,20141,20616,4222,1096,4233,882,9,137,147,135,8924,3184,1656440,271,38,132,46,380295,380204,167,16,38,46,76,474988,351560,35,52,319,38,41,21,46,5,115,539449,383,0,83,2,2,0,98,0,7,105,1,0,0,1
110.295,1663871088215,5.014399121,1,2.1,25.8,0.0,71.4,0.0,0.0,0.6,119,1,68,0,2,531376,110656,306040,719428,6495,118450,56,56,0,0,0,9,13,42,4,58,3,0,0,0,0,13,575676,0,16,7,16,2406,227674,5229,38,1,24201,19158,8197,8673,1303,59,1317,0,13,122,129,123,2694,854,2130643,241,15,131,5,391877,391823,153,20,14,16,34,573886,372833,21,23,278,35,15,11,16,3,112,699624,359,0,89,1,2,0,43,0,6,49,1,0,0,1
115.308,1663871094885,5.012548454,1,2.1,25.0,0.0,72.3,0.0,0.0,0.7,119,1,68,0,2,530956,111096,306020,719000,6592,114628,84,84,0,0,0,9,14,46,5,60,4,0,0,0,0,29,522017,0,15,7,20,2724,183508,5200,40,1,23079,18204,9351,9513,1811,133,1845,63,15,118,128,120,3571,1319,1826112,231,18,125,45,381559,381502,153,22,18,20,40,520208,362018,23,27,281,40,30,12,20,4,110,625704,355,0,99,1,3,0,57,0,6,63,1,0,0,1
120.321,1663871101559,5.012928762,1,3.6,28.6,0.0,67.6,0.0,0.0,0.3,119,1,68,0,2,530572,111496,306004,718612,6712,120546,84,84,0,0,0,7,11,44,4,55,3,0,0,0,0,29,544249,0,21,7,15,2904,204383,5511,38,1,24385,19262,10926,11382,2115,333,2132,126,12,121,131,119,4285,1541,1928476,239,21,132,44,386146,386086,155,16,21,24,46,542412,364751,25,30,286,31,22,12,24,3,107,647319,385,0,91,2,2,0,62,0,6,68,1,0,0,1
125.334,1663871108227,5.012689591,1,2.0,20.8,0.0,76.8,0.0,0.0,0.3,119,1,68,0,2,531580,110472,306020,719628,7223,139546,56,56,0,0,0,9,14,82,5,105,4,0,0,0,0,26,574570,0,28,12,19,2144,227232,5363,72,1,25273,20152,12898,13404,2079,216,2101,0,15,132,152,133,4362,1395,2088648,261,23,132,5,395212,395148,182,21,23,26,53,572849,372317,30,33,329,39,16,16,26,4,117,705437,397,0,104,1,3,0,76,2,11,87,1,2,2,2
130.347,1663871114886,5.013402965,1,1.9,30.9,0.0,66.9,0.0,0.0,0.3,118,1,67,0,2,531980,110056,306036,720040,7097,112322,84,84,0,0,0,10,14,48,4,57,3,0,0,0,0,8,551142,0,22,7,15,2327,209701,5277,38,1,22430,17702,9120,9669,1737,255,1758,126,13,118,127,121,3435,1281,2012789,229,17,121,45,384526,384470,147,17,17,19,38,549536,365547,21,25,281,43,28,12,19,3,105,659278,368,0,91,1,2,0,57,1,13,70,1,0,0,1
135.36,1663871121560,5.012961238,1,3.2,22.9,0.0,73.9,0.0,0.0,0.0,119,1,68,0,2,530980,111064,306028,719040,6437,119485,84,84,0,0,0,7,11,44,4,57,3,0,0,0,0,20,589981,0,17,7,17,2880,252952,5531,38,1,24352,19246,10916,11063,2115,270,2130,126,13,120,130,120,4307,1528,2232834,237,21,132,44,384013,383945,154,19,21,24,46,588161,362621,25,30,283,31,22,12,24,3,108,704544,383,0,97,1,2,0,62,0,6,68,1,0,0,1
140.374,1663871128214,5.014292521,1,2.6,26.0,0.0,71.5,0.0,0.0,0.0,119,1,68,0,2,530532,111484,306056,718612,6195,118472,56,56,0,0,0,9,22,46,12,62,6,0,0,0,0,13,561894,0,14,7,35,1301,213417,5524,42,1,24193,19149,8440,8993,1370,188,1395,0,29,118,128,118,2842,904,2024996,233,15,131,5,392191,392130,156,23,15,17,36,560026,373044,23,25,273,35,15,12,17,4,109,672015,380,0,117,4,5,8,48,1,7,55,1,5,4,3
145.387,1663871134870,5.013271833,1,2.4,27.3,0.0,70.3,0.0,0.0,0.0,119,1,68,0,2,531036,110992,306044,719108,9140,121739,84,84,0,0,0,9,16,47,7,58,3,0,0,0,0,28,547839,0,33,8,22,2210,207335,6084,42,1,25644,20062,18407,18533,3844,1016,3846,882,18,141,151,141,8043,2907,1962696,277,35,131,47,392500,392423,176,17,34,41,68,545886,365272,31,47,334,48,46,21,41,5,119,604941,416,0,104,3,7,6,89,3,13,102,1,5,4,3
150.4,1663871141529,5.012924995,1,2.7,23.3,0.0,72.6,0.0,0.0,1.4,119,1,68,0,2,531288,110760,306024,719352,7887,138086,1062,1062,0,0,0,10,18,83,8,115,6,0,0,0,0,42,547195,0,31,12,26,2863,207278,5860,76,1,25405,20111,16376,16519,3050,507,3060,252,59,151,170,152,6186,2167,1949484,265,34,131,44,390766,390684,197,21,34,38,70,545359,364518,36,46,453,39,161,40,39,8,127,640991,470,0,124,3,5,6,94,3,18,112,1,5,4,3
