time,timestamp,seconds,connectivity,cpuUser,cpuSystem,cpuNice,cpuIdle,cpuIowait,cpuHardIrq,cpuSoftIrq,tasks,tasksRunning,tasksSleeping,tasksStopped,tasksZombie,ramFree,ramUsed,ramCache,memAvail,iface0RX,iface0TX,iface1RX,iface1TX,numEncrypted,alarmtimer:alarmtimer_fired,alarmtimer:alarmtimer_start,block:block_bio_backmerge,block:block_bio_remap,block:block_dirty_buffer,block:block_getrq,block:block_touch_buffer,block:block_unplug,cachefiles:cachefiles_create,cachefiles:cachefiles_lookup,cachefiles:cachefiles_mark_active,clk:clk_set_rate,cpu-migrations,cs,dma_fence:dma_fence_init,fib:fib_table_lookup,filemap:mm_filemap_add_to_page_cache,gpio:gpio_value,ipi:ipi_raise,irq:irq_handler_entry,irq:softirq_entry,jbd2:jbd2_handle_start,jbd2:jbd2_start_commit,kmem:kfree,kmem:kmalloc,kmem:kmem_cache_alloc,kmem:kmem_cache_free,kmem:mm_page_alloc,kmem:mm_page_alloc_zone_locked,kmem:mm_page_free,kmem:mm_page_pcpu_drain,mmc:mmc_request_start,net:net_dev_queue,net:net_dev_xmit,net:netif_rx,page-faults,pagemap:mm_lru_insertion,preemptirq:irq_enable,qdisc:qdisc_dequeue,random:get_random_bytes,random:mix_pool_bytes_nolock,random:urandom_read,raw_syscalls:sys_enter,raw_syscalls:sys_exit,rpm:rpm_resume,rpm:rpm_suspend,sched:sched_process_exec,sched:sched_process_free,sched:sched_process_wait,sched:sched_switch,sched:sched_wakeup,signal:signal_deliver,signal:signal_generate,skb:consume_skb,skb:kfree_skb,skb:skb_copy_datagram_iovec,sock:inet_sock_set_state,task:task_newtask,tcp:tcp_destroy_sock,tcp:tcp_probe,timer:hrtimer_start,timer:timer_start,udp:udp_fail_queue_rcv_skb,workqueue:workqueue_activate_work,writeback:global_dirty_state,writeback:sb_clear_inode_writeback,writeback:wbc_writepage,writeback:writeback_dirty_inode,writeback:writeback_dirty_inode_enqueue,writeback:writeback_dirty_page,writeback:writeback_mark_inode_dirty,writeback:writeback_pages_written,writeback:writeback_single_inode,writeback:writeback_write_inode,writeback:writeback_written
105.303,1664005741106,5.012409165,1,2.2,25.5,0.0,72.3,0.0,0.0,0.0,121,1,67,0,2,533956,111316,302800,718888,7465,124124,84,84,0,0,0,0,2,40,2,98,2,0,0,0,0,23,539097,0,32,7,10,1793,209006,5880,41,0,25125,19880,13694,14212,2837,437,2866,189,8,132,142,132,5525,1978,1995664,261,41,131,45,379950,379870,160,13,41,44,66,537396,355662,25,50,315,36,27,16,44,4,114,618228,404,0,104,1,2,0,62,0,7,69,1,0,0,1
110.316,1664005747929,5.012739738,1,5.1,27.2,0.0,67.7,0.0,0.0,0.0,117,1,68,0,2,533200,112100,302772,718128,6397,119306,56,56,0,0,0,8,12,38,4,56,3,0,0,0,0,7,554450,0,15,7,17,526,211283,5296,38,1,23918,18851,5882,6105,922,108,936,0,13,117,127,119,1828,610,2007241,231,10,132,5,385188,385134,153,17,10,16,25,552777,368181,17,18,267,28,11,12,11,3,108,661704,376,0,92,1,2,0,40,0,6,46,1,0,0,1
115.329,1664005754883,5.012782186,1,2.5,25.1,0.0,72.1,0.0,0.0,0.3,117,1,68,0,2,534020,111284,302768,718948,6738,119999,294,294,0,0,0,8,14,45,6,58,4,0,0,0,0,7,555859,0,17,8,24,2921,223653,5356,40,1,24593,19495,7699,8169,1110,367,1132,126,18,128,138,129,2554,735,2032530,243,12,133,6,377718,377666,159,24,12,14,28,554175,357804,18,20,286,38,21,12,14,3,117,671368,386,0,102,1,9,8,44,2,12,56,1,3,2,2
120.342,1664005761582,5.012738332,1,2.1,31.3,0.0,66.3,0.0,0.0,0.3,117,1,68,0,2,533452,111856,302764,718380,6669,113945,56,56,0,0,0,10,16,48,6,61,4,0,0,0,0,21,554987,0,22,8,22,2809,216740,5451,43,1,23399,18501,11106,11257,2126,459,2115,189,17,122,132,122,4316,1529,2011369,241,21,126,45,383507,383443,156,20,21,24,46,553207,362481,25,30,290,37,27,17,24,4,108,671045,377,0,103,1,3,0,68,0,9,77,1,2,2,2
125.385,1664005768247,5.043100571,1,30.1,29.2,0.0,40.2,0.0,0.0,0.6,118,2,67,0,2,532608,112644,302820,717568,9302,145945,84,84,0,0,0,8,12,67,4,91,4,0,0,0,0,38,559310,0,33,11,14,3757,224751,5982,60,1,25802,20267,18257,18618,3831,1086,3625,756,11,144,164,140,7891,2840,2100298,283,34,131,18,386343,386231,185,16,34,41,69,557410,359669,32,46,354,39,39,23,41,5,119,653791,411,0,87,2,3,0,78,0,7,85,1,0,0,1
130.398,1664005775255,5.012906040,1,4.4,29.2,0.0,66.4,0.0,0.0,0.0,117,1,68,0,2,532592,112676,302804,717552,6853,120293,266,266,0,0,0,7,12,43,5,58,4,0,0,0,0,26,554768,0,14,7,21,2932,211537,5488,40,1,24471,19411,7937,8096,1175,118,1207,0,15,126,136,126,2700,777,1983035,241,13,135,6,386732,386671,162,17,13,15,30,552856,366898,20,22,279,37,21,12,15,4,117,680558,368,0,104,1,3,0,41,0,6,47,1,0,0,1
135.412,1664005781922,5.013936769,1,1.5,33.7,0.0,64.4,0.0,0.0,0.3,117,1,68,0,2,533256,112020,302796,718208,6885,118644,56,56,0,0,0,8,12,45,4,56,3,0,0,0,0,20,526301,0,14,7,16,2950,199705,5514,38,1,24381,19262,11013,11519,2111,522,2127,315,13,129,139,124,4291,1518,1905712,255,22,131,45,374136,374072,161,16,21,24,47,524371,352594,25,30,302,34,28,11,24,3,114,617521,377,0,103,1,2,0,63,0,6,69,1,0,0,1
140.427,1664005788640,5.014818592,1,3.0,34.5,0.0,57.7,4.4,0.0,0.3,118,1,68,0,2,533076,112180,302816,718048,6547,120464,84,84,0,0,0,8,16,39,8,57,3,0,0,0,0,19,588018,0,16,7,29,2982,249444,5613,38,1,24184,19034,9078,9541,1794,512,1803,441,74,130,138,124,3574,1316,2209514,255,18,133,44,383309,383245,184,16,18,19,41,586018,363494,24,28,326,30,35,12,20,3,113,717221,473,0,135,1,5,8,58,1,6,64,1,3,2,2
145.44,1664005795339,5.013498644,1,2.6,28.5,0.0,68.9,0.0,0.0,0.0,118,1,68,0,2,533444,111804,302824,718416,7345,124150,266,266,0,0,0,0,2,38,2,63,2,0,0,0,0,15,592360,0,22,7,11,564,251450,5548,42,0,24733,19608,8285,8402,1255,249,1294,252,9,134,144,134,2822,842,2194989,255,16,131,6,386197,386136,159,15,16,18,32,590466,365751,18,24,305,40,27,17,18,4,120,732779,372,0,94,2,2,0,46,0,7,53,1,1,1,2
150.454,1664005802197,5.013507446,1,4.5,30.1,0.0,65.1,0.0,0.0,0.3,118,2,68,0,2,532752,112500,302820,717728,7228,135460,84,84,0,0,0,9,13,41,4,78,3,0,0,0,0,29,542884,0,23,7,24,2907,208458,5656,38,1,24318,19250,12659,12732,2579,484,2603,315,18,124,134,125,5021,1781,1962528,243,33,128,45,381814,381734,159,18,33,36,59,540805,358849,25,42,299,42,30,12,36,3,110,632512,407,0,122,0,4,0,64,0,8,72,0,0,0,0
